Position x, Position y, Velocity x, Velocity y
-0.3405, -0.0300, 0.0085, 0.0000, 5.3301
-0.3387, -0.0300, 0.0089, 0.0000, 5.3333
-0.3384, -0.0300, 0.0090, 0.0000, 5.3497
-0.3365, -0.0300, 0.0095, 0.0000, 5.3664
-0.3344, -0.0300, 0.0103, 0.0000, 5.3828
-0.3323, -0.0300, 0.0105, 0.0000, 5.3997
-0.3301, -0.0300, 0.0111, 0.0000, 5.4160
-0.3279, -0.0300, 0.0111, 0.0000, 5.4328
-0.3256, -0.0300, 0.0115, 0.0000, 5.4491
-0.3233, -0.0300, 0.0115, 0.0000, 5.4655
-0.3211, -0.0300, 0.0112, 0.0000, 5.4826
-0.3188, -0.0300, 0.0114, 0.0000, 5.4857
-0.3184, -0.0300, 0.0115, 0.0000, 5.5021
-0.3160, -0.0300, 0.0118, 0.0000, 5.5042
-0.3157, -0.0300, 0.0118, 0.0000, 5.5212
-0.3133, -0.0300, 0.0123, 0.0000, 5.5234
-0.3129, -0.0300, 0.0123, 0.0000, 5.5402
-0.3104, -0.0300, 0.0123, 0.0000, 5.5567
-0.3080, -0.0300, 0.0120, 0.0000, 5.5591
-0.3077, -0.0300, 0.0120, 0.0000, 5.5758
-0.3054, -0.0300, 0.0114, 0.0000, 5.5782
-0.3050, -0.0300, 0.0113, 0.0000, 5.5950
-0.3029, -0.0300, 0.0107, 0.0000, 5.5983
-0.3025, -0.0300, 0.0107, 0.0000, 5.6147
-0.3004, -0.0300, 0.0106, 0.0000, 5.6179
-0.3000, -0.0300, 0.0107, 0.0000, 5.6343
-0.2977, -0.0300, 0.0115, 0.0000, 5.6366
-0.2974, -0.0300, 0.0116, 0.0000, 5.6534
-0.2951, -0.0300, 0.0118, 0.0000, 5.6699
-0.2927, -0.0300, 0.0116, 0.0000, 5.6729
-0.2924, -0.0300, 0.0116, 0.0000, 5.6893
-0.2900, -0.0300, 0.0118, 0.0000, 5.6924
-0.2896, -0.0300, 0.0119, 0.0000, 5.7089
-0.2871, -0.0300, 0.0122, 0.0000, 5.7120
-0.2867, -0.0300, 0.0123, 0.0000, 5.7285
-0.2842, -0.0300, 0.0128, 0.0000, 5.7318
-0.2837, -0.0300, 0.0129, 0.0000, 5.7486
-0.2809, -0.0300, 0.0141, 0.0000, 5.7507
-0.2804, -0.0300, 0.0141, 0.0000, 5.7673
-0.2775, -0.0300, 0.0145, 0.0000, 5.7706
-0.2770, -0.0300, 0.0146, 0.0000, 5.7867
-0.2741, -0.0300, 0.0150, 0.0000, 5.7899
-0.2736, -0.0300, 0.0150, 0.0000, 5.8060
-0.2705, -0.0300, 0.0155, 0.0000, 5.8084
-0.2701, -0.0300, 0.0155, 0.0000, 5.8252
-0.2669, -0.0300, 0.0159, 0.0000, 5.8416
-0.2638, -0.0300, 0.0159, 0.0000, 5.8436
-0.2633, -0.0300, 0.0158, 0.0000, 5.8604
-0.2603, -0.0300, 0.0153, 0.0000, 5.8773
-0.2572, -0.0300, 0.0153, 0.0000, 5.8795
-0.2568, -0.0300, 0.0152, 0.0000, 5.8962
-0.2538, -0.0300, 0.0147, 0.0000, 5.8994
-0.2533, -0.0300, 0.0146, -0.0001, 5.9158
-0.2505, -0.0301, 0.0139, -0.0007, 5.9189
-0.2500, -0.0302, 0.0139, -0.0008, 5.9353
-0.2473, -0.0304, 0.0136, -0.0011, 5.9384
-0.2468, -0.0304, 0.0136, -0.0011, 5.9549
-0.2441, -0.0307, 0.0137, -0.0013, 5.9571
-0.2437, -0.0307, 0.0137, -0.0013, 5.9739
-0.2411, -0.0310, 0.0133, -0.0014, 5.9760
-0.2407, -0.0311, 0.0132, -0.0014, 5.9928
-0.2382, -0.0313, 0.0127, -0.0014, 6.0096
-0.2357, -0.0316, 0.0126, -0.0014, 6.0118
-0.2353, -0.0317, 0.0125, -0.0014, 6.0286
-0.2329, -0.0319, 0.0121, -0.0014, 6.0308
-0.2325, -0.0320, 0.0121, -0.0013, 6.0474
-0.2302, -0.0322, 0.0115, -0.0013, 6.0646
-0.2281, -0.0326, 0.0108, -0.0018, 6.0811
-0.2260, -0.0330, 0.0107, -0.0021, 6.0976
-0.2238, -0.0335, 0.0110, -0.0023, 6.1142
-0.2215, -0.0339, 0.0116, -0.0023, 6.1304
-0.2191, -0.0344, 0.0116, -0.0023, 6.1324
-0.2188, -0.0345, 0.0116, -0.0023, 6.1492
-0.2166, -0.0349, 0.0113, -0.0022, 6.1656
-0.2144, -0.0353, 0.0109, -0.0021, 6.1680
-0.2141, -0.0354, 0.0108, -0.0021, 6.1843
-0.2121, -0.0358, 0.0102, -0.0020, 6.2011
-0.2102, -0.0362, 0.0096, -0.0018, 6.2034
-0.2099, -0.0362, 0.0095, -0.0018, 6.2202
-0.2082, -0.0365, 0.0088, -0.0017, 6.2233
-0.2078, -0.0366, 0.0088, -0.0017, 6.2397
-0.2061, -0.0369, 0.0087, -0.0015, 6.2419
-0.2059, -0.0370, 0.0087, -0.0015, 6.2586
-0.2042, -0.0372, 0.0084, -0.0014, 6.2755
-0.2025, -0.0375, 0.0086, -0.0013, 6.2776
-0.2022, -0.0375, 0.0086, -0.0013, 6.2944
-0.2005, -0.0378, 0.0085, -0.0011, 6.2974
-0.2002, -0.0378, 0.0086, -0.0011, 6.3140
-0.1985, -0.0380, 0.0089, -0.0010, 6.3308
-0.1966, -0.0382, 0.0095, -0.0009, 6.3469
-0.1947, -0.0384, 0.0096, -0.0009, 6.3635
-0.1928, -0.0385, 0.0095, -0.0008, 6.3806
-0.1908, -0.0388, 0.0098, -0.0013, 6.3970
-0.1889, -0.0391, 0.0098, -0.0017, 6.4136
-0.1869, -0.0395, 0.0101, -0.0018, 6.4302
-0.1847, -0.0398, 0.0107, -0.0019, 6.4462
-0.1826, -0.0402, 0.0109, -0.0019, 6.4630
-0.1804, -0.0406, 0.0107, -0.0019, 6.4651
-0.1801, -0.0407, 0.0106, -0.0019, 6.4818
-0.1781, -0.0410, 0.0102, -0.0018, 6.4850
-0.1777, -0.0411, 0.0103, -0.0018, 6.5014
-0.1757, -0.0414, 0.0103, -0.0017, 6.5039
-0.1754, -0.0415, 0.0103, -0.0017, 6.5207
-0.1734, -0.0418, 0.0100, -0.0015, 6.5372
-0.1715, -0.0421, 0.0096, -0.0014, 6.5402
-0.1711, -0.0421, 0.0096, -0.0014, 6.5570
-0.1691, -0.0424, 0.0103, -0.0013, 6.5594
-0.1687, -0.0424, 0.0103, -0.0013, 6.5762
-0.1666, -0.0426, 0.0105, -0.0012, 6.5784
-0.1663, -0.0427, 0.0105, -0.0012, 6.5955
-0.1642, -0.0429, 0.0109, -0.0011, 6.5977
-0.1638, -0.0429, 0.0109, -0.0011, 6.6144
-0.1617, -0.0431, 0.0109, -0.0010, 6.6310
-0.1596, -0.0433, 0.0106, -0.0009, 6.6332
-0.1593, -0.0433, 0.0105, -0.0009, 6.6503
-0.1571, -0.0435, 0.0107, -0.0008, 6.6525
-0.1568, -0.0435, 0.0106, -0.0008, 6.6692
-0.1547, -0.0436, 0.0104, -0.0007, 6.6724
-0.1543, -0.0437, 0.0105, -0.0007, 6.6887
-0.1522, -0.0438, 0.0107, -0.0006, 6.6910
-0.1519, -0.0438, 0.0106, -0.0006, 6.7078
-0.1498, -0.0439, 0.0105, -0.0006, 6.7242
-0.1478, -0.0440, 0.0101, -0.0005, 6.7264
-0.1476, -0.0440, 0.0100, -0.0005, 6.7431
-0.1457, -0.0441, 0.0095, -0.0005, 6.7597
-0.1439, -0.0442, 0.0089, -0.0004, 6.7766
-0.1421, -0.0443, 0.0089, -0.0004, 6.7928
-0.1404, -0.0444, 0.0087, -0.0003, 6.8098
-0.1386, -0.0444, 0.0090, -0.0003, 6.8259
-0.1368, -0.0445, 0.0089, -0.0003, 6.8282
-0.1366, -0.0445, 0.0089, -0.0003, 6.8447
-0.1349, -0.0445, 0.0086, -0.0002, 6.8614
-0.1332, -0.0446, 0.0082, -0.0002, 6.8782
-0.1314, -0.0446, 0.0090, -0.0002, 6.8945
-0.1296, -0.0446, 0.0093, -0.0002, 6.9111
-0.1277, -0.0447, 0.0093, -0.0002, 6.9280
-0.1258, -0.0447, 0.0097, -0.0002, 6.9304
-0.1255, -0.0447, 0.0097, -0.0001, 6.9469
-0.1236, -0.0447, 0.0096, -0.0001, 6.9504
-0.1232, -0.0447, 0.0097, -0.0001, 6.9665
-0.1212, -0.0448, 0.0100, -0.0001, 6.9700
-0.1209, -0.0448, 0.0101, -0.0001, 6.9861
-0.1188, -0.0448, 0.0106, -0.0001, 6.9885
-0.1185, -0.0448, 0.0106, -0.0001, 7.0050
-0.1164, -0.0448, 0.0106, -0.0001, 7.0071
-0.1161, -0.0448, 0.0106, -0.0001, 7.0239
-0.1140, -0.0448, 0.0103, -0.0001, 7.0404
-0.1121, -0.0449, 0.0099, -0.0001, 7.0418
-0.1119, -0.0449, 0.0099, -0.0001, 7.0585
-0.1099, -0.0449, 0.0100, -0.0001, 7.0751
-0.1080, -0.0449, 0.0098, -0.0001, 7.0917
-0.1061, -0.0449, 0.0094, -0.0001, 7.0947
-0.1058, -0.0449, 0.0094, -0.0001, 7.1111
-0.1039, -0.0449, 0.0095, -0.0001, 7.1136
-0.1036, -0.0449, 0.0095, 0.0000, 7.1304
-0.1018, -0.0449, 0.0093, 0.0000, 7.1328
-0.1015, -0.0449, 0.0092, 0.0000, 7.1495
-0.0997, -0.0449, 0.0088, 0.0000, 7.1659
-0.0980, -0.0449, 0.0083, 0.0000, 7.1683
-0.0978, -0.0449, 0.0083, 0.0000, 7.1847
-0.0963, -0.0449, 0.0077, 0.0000, 7.1870
-0.0961, -0.0449, 0.0077, 0.0000, 7.2039
-0.0947, -0.0449, 0.0071, 0.0000, 7.2203
-0.0933, -0.0450, 0.0066, 0.0000, 7.2235
-0.0931, -0.0450, 0.0066, 0.0000, 7.2402
-0.0917, -0.0450, 0.0073, 0.0000, 7.2424
-0.0914, -0.0450, 0.0073, 0.0000, 7.2592
-0.0899, -0.0450, 0.0076, 0.0000, 7.2614
-0.0897, -0.0450, 0.0076, 0.0000, 7.2780
-0.0882, -0.0450, 0.0075, 0.0000, 7.2946
-0.0868, -0.0450, 0.0073, 0.0000, 7.2971
-0.0865, -0.0450, 0.0072, 0.0000, 7.3138
-0.0852, -0.0450, 0.0069, 0.0000, 7.3160
-0.0850, -0.0450, 0.0068, 0.0000, 7.3331
-0.0836, -0.0450, 0.0071, 0.0000, 7.3494
-0.0822, -0.0450, 0.0070, 0.0000, 7.3517
-0.0820, -0.0450, 0.0070, 0.0000, 7.3686
-0.0806, -0.0450, 0.0068, 0.0000, 7.3707
-0.0804, -0.0450, 0.0067, 0.0000, 7.3873
-0.0791, -0.0450, 0.0064, 0.0000, 7.4045
-0.0778, -0.0450, 0.0067, 0.0000, 7.4210
-0.0764, -0.0450, 0.0073, 0.0000, 7.4372
-0.0749, -0.0450, 0.0075, 0.0000, 7.4542
-0.0732, -0.0450, 0.0081, 0.0000, 7.4704
-0.0716, -0.0450, 0.0083, 0.0000, 7.4726
-0.0714, -0.0450, 0.0083, 0.0000, 7.4894
-0.0697, -0.0450, 0.0082, 0.0000, 7.5057
-0.0681, -0.0450, 0.0079, 0.0000, 7.5082
-0.0679, -0.0450, 0.0079, 0.0000, 7.5246
-0.0664, -0.0450, 0.0075, 0.0000, 7.5276
-0.0662, -0.0450, 0.0075, 0.0000, 7.5440
-0.0647, -0.0450, 0.0077, 0.0000, 7.5605
-0.0632, -0.0450, 0.0076, 0.0000, 7.5631
-0.0629, -0.0450, 0.0075, 0.0000, 7.5801
-0.0614, -0.0450, 0.0079, 0.0000, 7.5825
-0.0611, -0.0450, 0.0079, 0.0000, 7.5992
-0.0595, -0.0450, 0.0079, 0.0000, 7.6009
-0.0593, -0.0450, 0.0079, 0.0000, 7.6177
-0.0578, -0.0450, 0.0077, 0.0000, 7.6345
-0.0562, -0.0450, 0.0080, 0.0000, 7.6367
-0.0560, -0.0450, 0.0080, 0.0000, 7.6534
-0.0544, -0.0450, 0.0079, 0.0000, 7.6700
-0.0529, -0.0450, 0.0077, 0.0000, 7.6732
-0.0526, -0.0450, 0.0078, 0.0000, 7.6896
-0.0510, -0.0450, 0.0080, 0.0000, 7.6919
-0.0508, -0.0450, 0.0080, 0.0000, 7.7087
-0.0492, -0.0450, 0.0079, 0.0000, 7.7108
-0.0490, -0.0450, 0.0079, 0.0000, 7.7274
-0.0474, -0.0450, 0.0076, 0.0000, 7.7441
-0.0460, -0.0450, 0.0073, 0.0000, 7.7473
-0.0457, -0.0450, 0.0074, 0.0000, 7.7636
-0.0441, -0.0450, 0.0082, 0.0000, 7.7668
-0.0438, -0.0450, 0.0083, 0.0000, 7.7832
-0.0420, -0.0450, 0.0091, 0.0000, 7.7864
-0.0417, -0.0450, 0.0093, 0.0000, 7.8029
-0.0396, -0.0450, 0.0102, 0.0000, 7.8198
-0.0374, -0.0450, 0.0111, 0.0000, 7.8360
-0.0351, -0.0450, 0.0115, 0.0000, 7.8530
-0.0328, -0.0450, 0.0120, 0.0000, 7.8691
-0.0303, -0.0450, 0.0121, 0.0000, 7.8713
-0.0300, -0.0450, 0.0121, 0.0000, 7.8881
-0.0277, -0.0450, 0.0118, 0.0000, 7.8904
-0.0273, -0.0450, 0.0117, 0.0000, 7.9069
-0.0251, -0.0450, 0.0112, 0.0000, 7.9236
-0.0230, -0.0450, 0.0106, 0.0000, 7.9260
-0.0226, -0.0450, 0.0105, 0.0000, 7.9428
-0.0207, -0.0450, 0.0099, 0.0000, 7.9451
-0.0204, -0.0450, 0.0097, 0.0000, 7.9619
-0.0186, -0.0450, 0.0091, 0.0000, 7.9788
-0.0168, -0.0450, 0.0090, 0.0000, 7.9810
-0.0165, -0.0450, 0.0089, 0.0000, 7.9977
-0.0148, -0.0450, 0.0087, 0.0000, 7.9999
-0.0146, -0.0450, 0.0086, 0.0000, 8.0166
-0.0129, -0.0450, 0.0082, 0.0000, 8.0332
-0.0114, -0.0450, 0.0077, 0.0000, 8.0363
-0.0111, -0.0450, 0.0077, 0.0000, 8.0527
-0.0096, -0.0450, 0.0078, 0.0000, 8.0551
-0.0093, -0.0450, 0.0078, 0.0000, 8.0720
-0.0078, -0.0450, 0.0076, 0.0000, 8.0752
-0.0075, -0.0450, 0.0077, 0.0000, 8.0920
-0.0058, -0.0450, 0.0085, 0.0000, 8.0944
-0.0055, -0.0450, 0.0086, 0.0000, 8.1111
-0.0038, -0.0450, 0.0089, 0.0000, 8.1282
-0.0019, -0.0450, 0.0095, 0.0000, 8.1441
0.0001, -0.0450, 0.0097, 0.0000, 8.1608
0.0020, -0.0450, 0.0096, 0.0000, 8.1774
0.0038, -0.0450, 0.0093, 0.0000, 8.1796
0.0041, -0.0450, 0.0092, 0.0000, 8.1968
0.0061, -0.0450, 0.0100, 0.0000, 8.2133
0.0081, -0.0450, 0.0103, 0.0000, 8.2156
0.0085, -0.0450, 0.0103, 0.0000, 8.2324
0.0105, -0.0450, 0.0102, 0.0000, 8.2348
0.0108, -0.0450, 0.0101, 0.0000, 8.2515
0.0127, -0.0450, 0.0098, 0.0000, 8.2537
0.0130, -0.0450, 0.0097, 0.0000, 8.2704
0.0149, -0.0450, 0.0092, 0.0000, 8.2869
0.0166, -0.0450, 0.0087, 0.0000, 8.2892
0.0168, -0.0450, 0.0086, 0.0000, 8.3057
0.0184, -0.0450, 0.0080, 0.0000, 8.3228
0.0200, -0.0450, 0.0080, 0.0000, 8.3248
0.0202, -0.0450, 0.0080, 0.0000, 8.3416
0.0218, -0.0450, 0.0078, 0.0000, 8.3438
0.0220, -0.0450, 0.0078, 0.0000, 8.3608
0.0236, -0.0450, 0.0081, 0.0000, 8.3771
0.0252, -0.0450, 0.0081, 0.0000, 8.3791
0.0255, -0.0450, 0.0080, 0.0000, 8.3959
0.0270, -0.0450, 0.0078, 0.0000, 8.3986
0.0273, -0.0450, 0.0077, 0.0000, 8.4153
0.0287, -0.0450, 0.0074, 0.0000, 8.4175
0.0289, -0.0450, 0.0073, 0.0000, 8.4390
0.0303, -0.0450, 0.0069, 0.0000, 8.4512
0.0317, -0.0450, 0.0071, 0.0000, 8.4534
0.0320, -0.0450, 0.0070, 0.0000, 8.4704
0.0335, -0.0450, 0.0076, 0.0000, 8.4726
0.0337, -0.0450, 0.0076, 0.0000, 8.4893
0.0352, -0.0450, 0.0077, 0.0000, 8.5061
0.0369, -0.0450, 0.0082, 0.0000, 8.5085
0.0371, -0.0450, 0.0083, 0.0000, 8.5249
0.0388, -0.0450, 0.0084, 0.0000, 8.5282
0.0391, -0.0450, 0.0084, 0.0000, 8.5442
0.0408, -0.0450, 0.0089, 0.0000, 8.5473
0.0411, -0.0450, 0.0090, 0.0000, 8.5638
0.0430, -0.0450, 0.0096, 0.0000, 8.5660
0.0433, -0.0450, 0.0096, 0.0000, 8.5828
0.0453, -0.0450, 0.0097, 0.0000, 8.5994
0.0472, -0.0450, 0.0096, 0.0000, 8.6164
0.0491, -0.0450, 0.0099, 0.0000, 8.6325
0.0511, -0.0450, 0.0098, 0.0000, 8.6490
0.0530, -0.0450, 0.0095, 0.0000, 8.6658
0.0549, -0.0450, 0.0097, 0.0000, 8.6681
0.0552, -0.0450, 0.0097, 0.0000, 8.6846
0.0571, -0.0450, 0.0096, 0.0000, 8.7017
0.0591, -0.0450, 0.0099, 0.0000, 8.7178
0.0610, -0.0450, 0.0098, 0.0000, 8.7344
0.0629, -0.0450, 0.0095, 0.0000, 8.7526
0.0649, -0.0450, 0.0097, 0.0000, 8.7674
0.0668, -0.0450, 0.0096, 0.0000, 8.7698
0.0670, -0.0450, 0.0096, 0.0000, 8.7862
0.0689, -0.0450, 0.0093, 0.0000, 8.8029
0.0706, -0.0450, 0.0088, 0.0000, 8.8051
0.0709, -0.0450, 0.0088, 0.0000, 8.8218
0.0725, -0.0450, 0.0082, 0.0000, 8.8239
0.0727, -0.0450, 0.0081, 0.0000, 8.8407
0.0743, -0.0450, 0.0076, 0.0000, 8.8573
0.0757, -0.0450, 0.0070, 0.0000, 8.8597
0.0759, -0.0450, 0.0069, 0.0000, 8.8764
0.0771, -0.0450, 0.0064, 0.0000, 8.8786
0.0773, -0.0450, 0.0063, 0.0000, 8.8954
0.0785, -0.0450, 0.0058, 0.0000, 8.9119
0.0795, -0.0450, 0.0053, 0.0000, 8.9142
0.0797, -0.0450, 0.0052, 0.0000, 8.9310
0.0806, -0.0450, 0.0048, 0.0000, 8.9332
0.0808, -0.0450, 0.0047, 0.0000, 8.9499
0.0816, -0.0450, 0.0043, 0.0000, 8.9663
0.0824, -0.0450, 0.0039, 0.0000, 8.9686
0.0825, -0.0450, 0.0039, 0.0000, 8.9850
0.0832, -0.0450, 0.0035, 0.0000, 9.0018
0.0838, -0.0450, 0.0032, 0.0000, 9.0040
0.0839, -0.0450, 0.0032, 0.0000, 9.0208
0.0845, -0.0450, 0.0029, 0.0000, 9.0230
0.0846, -0.0450, 0.0028, 0.0000, 9.0397
0.0851, -0.0450, 0.0026, 0.0000, 9.0564
